invocation_id,trace_id,session_id,req_duration,req_service,req_api,req_params,exec_duration,exec_logs,res_status_code,res_status_desc,res_exception,res_body,res_duration,is_error
0,3170d90ea4be3f22,0,13514000,ts-travel-service,http:/ticketinfo/queryfortravel,0,-1536480645813000,0,200,0,0,0,-1536480659327000,0
0,3170d90ea4be3f22,0,0,NULL,http:/price/query,0,1536480656554000,0,200,0,0,0,1536480658953000,0
0,3170d90ea4be3f22,0,0,NULL,http:/station/queryforid,0,1536485661709000,0,200,0,0,0,1536485661714000,0
0,3170d90ea4be3f22,0,95000,ts-ticketinfo-service,http:/basic/queryforstationid,0,-1536480663315000,0,200,0,0,0,-1536480663410000,0
0,3170d90ea4be3f22,0,0,NULL,http:/ticketinfo/queryforstationid,0,1536480663310000,0,200,0,0,0,1536480663413000,0
0,3170d90ea4be3f22,0,0,NULL,http:/order/calculate,0,1536485659184000,0,200,0,0,0,1536485661677000,0
0,3170d90ea4be3f22,0,3971000,ts-travel-service,http:/order/calculate,0,-1536480659334000,0,200,0,0,0,-1536480663305000,0
0,3170d90ea4be3f22,0,110000,ts-travel-service,http:/ticketinfo/queryforstationid,0,-1536480663307000,0,200,0,0,0,-1536480663417000,0
0,3170d90ea4be3f22,0,289000,ts-travel-service,http:/ticketinfo/queryforstationid,0,-1536480663419000,0,200,0,0,0,-1536480663708000,0
0,3170d90ea4be3f22,0,298000,ts-travel-service,http:/ticketinfo/queryforstationid,0,-1536480663712000,0,200,0,0,0,-1536480664010000,0
0,3170d90ea4be3f22,0,277000,ts-ticketinfo-service,http:/basic/queryforstationid,0,-1536480663427000,0,200,0,0,0,-1536480663704000,0
0,3170d90ea4be3f22,0,0,NULL,http:/ticketinfo/queryforstationid,0,1536480663423000,0,200,0,0,0,1536480663706000,0
0,3170d90ea4be3f22,0,283000,ts-ticketinfo-service,http:/basic/queryforstationid,0,-1536480663720000,0,200,0,0,0,-1536480664003000,0
0,3170d90ea4be3f22,0,0,NULL,http:/ticketinfo/queryforstationid,0,1536480663716000,0,200,0,0,0,1536480664006000,0
0,3170d90ea4be3f22,0,196000,ts-ticketinfo-service,http:/basic/queryforstationid,0,-1536480664109000,0,200,0,0,0,-1536480664305000,0
0,3170d90ea4be3f22,0,0,NULL,http:/ticketinfo/queryforstationid,0,1536480664015000,0,200,0,0,0,1536480664307000,0
0,3170d90ea4be3f22,0,0,NULL,http:/station/queryforid,0,1536485661973000,0,200,0,0,0,1536485662074000,0
0,3170d90ea4be3f22,0,0,NULL,http:/station/queryforid,0,1536485662274000,0,200,0,0,0,1536485662279000,0
0,3170d90ea4be3f22,0,0,NULL,http:/station/queryforid,0,1536485662574000,0,200,0,0,0,1536485662673000,0
0,3170d90ea4be3f22,0,299000,ts-travel-service,http:/ticketinfo/queryforstationid,0,-1536480664012000,0,200,0,0,0,-1536480664311000,0
0,3170d90ea4be3f22,0,99000,ts-travel-service,http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0,0,-1536480667612000,0,200,0,0,0,-1536480667711000,0
0,3170d90ea4be3f22,0,0,NULL,http:/travel/getroutebytripid/d1345,0,1536480667505000,0,200,0,0,0,1536480667806000,0
0,3170d90ea4be3f22,0,416000,ts-seat-service,http:/travel/getroutebytripid/d1345,0,-1536485665775000,0,200,0,0,0,-1536485666191000,0
0,3170d90ea4be3f22,0,0,NULL,http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0,0,1536480667619000,0,200,0,0,0,1536480667706000,0
0,3170d90ea4be3f22,0,0,NULL,http:/order/getticketlistbydateandtripid,0,1536485666978000,0,200,0,0,0,1536485667273000,0
0,3170d90ea4be3f22,0,0,NULL,http:/train/retrieve,0,1536485667490000,0,200,0,0,0,1536485667579000,0
0,3170d90ea4be3f22,0,403000,ts-seat-service,http:/order/getticketlistbydateandtripid,0,-1536485666972000,0,200,0,0,0,-1536485667375000,0
0,3170d90ea4be3f22,0,209000,ts-seat-service,http:/travel/gettraintypebytripid/d1345,0,-1536485667380000,0,200,0,0,0,-1536485667589000,0
0,3170d90ea4be3f22,0,100000,ts-travel-service,http:/train/retrieve,0,-1536480669105000,0,200,0,0,0,-1536480669205000,0
0,3170d90ea4be3f22,0,0,NULL,http:/travel/gettraintypebytripid/d1345,0,1536480669006000,0,200,0,0,0,1536480669210000,0
0,3170d90ea4be3f22,0,9586000,ts-travel-service,http:/seat/getleftticketofinterval,0,-1536480664315000,0,200,0,0,0,-1536480673901000,0
0,3170d90ea4be3f22,0,0,NULL,http:/config/query,0,1536485670076000,0,200,0,0,0,1536485671975000,0
0,3170d90ea4be3f22,0,4388000,ts-seat-service,http:/config/query,0,-1536485667593000,0,200,0,0,0,-1536485671981000,0
0,3170d90ea4be3f22,0,0,NULL,http:/seat/getleftticketofinterval,0,1536485663975000,0,200,0,0,0,1536485672075000,0
0,3170d90ea4be3f22,0,10044000,ts-travel-service,http:/ticketinfo/queryforstationid,0,-1536480673904000,0,200,error,ts-ticketinfo-service,0,-1536480683948000,1
0,3170d90ea4be3f22,0,0,NULL,http:/travel/querywithpackage,0,1536480635961000,0,500,error,"Request processing failed; nested exception is org.springframework.web.client.ResourceAccessException: I/O error on POST request for ""http://ts-ticketinfo-service:15681/ticketinfo/queryForStationId"": ts-ticketinfo-service; nested exception is java.net.UnknownHostException: ts-ticketinfo-service",0,1536480683950000,1
0,3170d90ea4be3f22,0,48354000,ts-route-plan-service,http:/travel/querywithpackage,0,-1536480635650000,0,200,0,0,0,-1536480684004000,0
0,3170d90ea4be3f22,0,0,NULL,http:/parent/routeplan/cheapestroute,0,1536480632849000,0,500,error,Request processing failed; nested exception is org.springframework.web.client.HttpServerErrorException: 500 Internal Server Error,0,1536480684354000,1
0,6514a3bdaec9b680,0,0,NULL,http:/verification/verify,0,1536486005534000,0,200,0,0,0,1536486005576000,0
0,6514a3bdaec9b680,0,57000,ts-login-service,http:/verification/verify,0,-1536481007152000,0,200,0,0,0,-1536481007209000,0
0,6514a3bdaec9b680,0,106000,ts-login-service,http:/account/login,0,-1536481007212000,0,200,0,0,0,-1536481007318000,0
0,6514a3bdaec9b680,0,0,NULL,http:/parent/login,0,1536481007146000,0,200,0,0,0,1536481007322000,0
0,6514a3bdaec9b680,0,0,NULL,http:/account/login,0,1536481007219000,0,200,0,0,0,1536481007316000,0
0,7634fd17041ad1ff,0,75000,ts-travel-service,http:/ticketinfo/queryforstationid,0,-1536481019668000,0,200,0,0,0,-1536481019743000,0
0,7634fd17041ad1ff,0,0,NULL,http:/station/queryforid,0,1536486018094000,0,200,0,0,0,1536486018101000,0
0,7634fd17041ad1ff,0,0,NULL,http:/station/queryforid,0,1536486018389000,0,500,error,Request processing failed; nested exception is java.lang.NullPointerException,0,1536486018574000,1
0,7634fd17041ad1ff,0,31000,ts-ticketinfo-service,http:/basic/queryforstationid,0,-1536481019708000,0,200,0,0,0,-1536481019739000,0
0,7634fd17041ad1ff,0,0,NULL,http:/ticketinfo/queryforstationid,0,1536481019674000,0,200,0,0,0,1536481019741000,0
0,7634fd17041ad1ff,0,711000,ts-ticketinfo-service,http:/basic/queryforstationid,0,-1536481019908000,0,200,0,0,0,-1536481020619000,0
0,7634fd17041ad1ff,0,0,NULL,http:/ticketinfo/queryforstationid,0,1536481019808000,0,500,error,Request processing failed; nested exception is org.springframework.web.client.HttpServerErrorException: 500 Internal Server Error,0,1536481020621000,1
0,7634fd17041ad1ff,0,963000,ts-travel-service,http:/ticketinfo/queryforstationid,0,-1536481019745000,0,200,0,0,0,-1536481020708000,0
0,7634fd17041ad1ff,0,0,NULL,http:/parent/travel/query,0,1536481019662000,0,500,error,Request processing failed; nested exception is org.springframework.web.client.HttpServerErrorException: 500 Internal Server Error,0,1536481020710000,1
0,b9dc09bc04c7460c,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536481024599000,0,200,0,0,0,1536481024606000,0
0,953a911935008f5e,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536481024605000,0,200,0,0,0,1536481024651000,0
0,465223ac1100e30d,0,0,NULL,http:/parent/verification/generate,0,1536486022907000,0,200,0,0,0,1536486022976000,0
0,cfa746a2c6cefcd0,0,99000,ts-login-service,http:/verification/verify,0,-1536481028306000,0,200,0,0,0,-1536481028405000,0
0,cfa746a2c6cefcd0,0,0,NULL,http:/verification/verify,0,1536486026680000,0,200,0,0,0,1536486026684000,0
0,cfa746a2c6cefcd0,0,0,NULL,http:/account/login,0,1536481028413000,0,200,0,0,0,1536481028610000,0
0,cfa746a2c6cefcd0,0,204000,ts-login-service,http:/account/login,0,-1536481028408000,0,200,0,0,0,-1536481028612000,0
0,cfa746a2c6cefcd0,0,0,NULL,http:/parent/login,0,1536481028296000,0,200,0,0,0,1536481028616000,0
0,6d827bc018b270fc,0,116000,ts-travel-service,http:/ticketinfo/queryforstationid,0,-1536481031890000,0,200,0,0,0,-1536481032006000,0
0,6d827bc018b270fc,0,0,NULL,http:/route/querybyid/92708982-77af-4318-be25-57cc,0,1536481032511000,0,200,0,0,0,1536481032607000,0
0,6d827bc018b270fc,0,0,NULL,http:/station/queryforid,0,1536486030286000,0,200,0,0,0,1536486030293000,0
0,6d827bc018b270fc,0,0,NULL,http:/station/queryforid,0,1536486030579000,0,200,0,0,0,1536486030674000,0
0,6d827bc018b270fc,0,32000,ts-ticketinfo-service,http:/basic/queryforstationid,0,-1536481031899000,0,200,0,0,0,-1536481031931000,0
0,6d827bc018b270fc,0,0,NULL,http:/ticketinfo/queryforstationid,0,1536481031894000,0,200,0,0,0,1536481031933000,0
0,6d827bc018b270fc,0,295000,ts-ticketinfo-service,http:/basic/queryforstationid,0,-1536481032016000,0,200,0,0,0,-1536481032311000,0
0,6d827bc018b270fc,0,0,NULL,http:/ticketinfo/queryforstationid,0,1536481032012000,0,200,0,0,0,1536481032313000,0
0,6d827bc018b270fc,0,308000,ts-travel-service,http:/ticketinfo/queryforstationid,0,-1536481032008000,0,200,0,0,0,-1536481032316000,0
0,6d827bc018b270fc,0,194000,ts-travel-service,http:/route/querybyid/92708982-77af-4318-be25-57cc,0,-1536481032416000,0,200,0,0,0,-1536481032610000,0
0,6d827bc018b270fc,0,300000,ts-travel-service,http:/route/querybyid/aefcef3f-3f42-46e8-afd7-6cb2,0,-1536481032612000,0,200,0,0,0,-1536481032912000,0
0,6d827bc018b270fc,0,21000,ts-travel-service,http:/route/querybyid/a3f256c1-0e43-4f7d-9c21-121b,0,-1536481033105000,0,200,0,0,0,-1536481033126000,0
0,6d827bc018b270fc,0,0,NULL,http:/station/exist,0,1536486032183000,0,200,0,0,0,1536486032189000,0
0,6d827bc018b270fc,0,0,NULL,http:/route/querybyid/aefcef3f-3f42-46e8-afd7-6cb2,0,1536481032709000,0,200,0,0,0,1536481032910000,0
0,6d827bc018b270fc,0,0,NULL,http:/route/querybyid/a3f256c1-0e43-4f7d-9c21-121b,0,1536481033110000,0,200,0,0,0,1536481033122000,0
0,6d827bc018b270fc,0,0,NULL,http:/route/querybyid/084837bb-53c8-4438-87c8-0321,0,1536481033306000,0,200,0,0,0,1536481033315000,0
0,6d827bc018b270fc,0,0,NULL,http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0,0,1536481033509000,0,200,0,0,0,1536481033607000,0
0,6d827bc018b270fc,0,0,NULL,http:/train/retrieve,0,1536486032390000,0,200,0,0,0,1536486032577000,0
0,6d827bc018b270fc,0,0,NULL,http:/price/query,0,1536481034313000,0,200,0,0,0,1536481034349000,0
0,6d827bc018b270fc,0,200000,ts-travel-service,http:/route/querybyid/084837bb-53c8-4438-87c8-0321,0,-1536481033206000,0,200,0,0,0,-1536481033406000,0
0,6d827bc018b270fc,0,298000,ts-travel-service,http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0,0,-1536481033408000,0,200,0,0,0,-1536481033706000,0
0,6d827bc018b270fc,0,895000,ts-ticketinfo-service,http:/basic/queryfortravel,0,-1536481033717000,0,200,0,0,0,-1536481034612000,0
0,6d827bc018b270fc,0,0,NULL,http:/ticketinfo/queryfortravel,0,1536481033712000,0,200,0,0,0,1536481034615000,0
0,6d827bc018b270fc,0,0,NULL,http:/station/exist,0,1536486032273000,0,200,0,0,0,1536486032373000,0
0,6d827bc018b270fc,0,0,NULL,http:/station/queryforid,0,1536486032736000,0,200,0,0,0,1536486032741000,0
0,6d827bc018b270fc,0,0,NULL,http:/station/queryforid,0,1536486032775000,0,200,0,0,0,1536486032973000,0
0,6d827bc018b270fc,0,0,NULL,http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0,0,1536481034216000,0,200,0,0,0,1536481034306000,0
0,6d827bc018b270fc,0,1097000,ts-travel-service,http:/ticketinfo/queryfortravel,0,-1536481033708000,0,200,0,0,0,-1536481034805000,0
0,6d827bc018b270fc,0,10051000,ts-travel-service,http:/order/calculate,0,-1536481034905000,0,200,error,ts-order-service,0,-1536481044956000,1
0,6d827bc018b270fc,0,0,NULL,http:/parent/travel/query,0,1536481031885000,0,500,error,"Request processing failed; nested exception is org.springframework.web.client.ResourceAccessException: I/O error on POST request for ""http://ts-order-service:12031/order/calculate"": ts-order-service; nested exception is java.net.UnknownHostException: ts-order-service",0,1536481044958000,1
0,b827c6b534941c88,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536481674380000,0,200,0,0,0,1536481674384000,0
0,0c70e675eeb523ec,0,0,NULL,http:/parent/verification/generate,0,1536486672671000,0,200,0,0,0,1536486672680000,0
0,92e4068247b720db,0,0,NULL,http:/verification/verify,0,1536486673366000,0,200,0,0,0,1536486673368000,0
0,92e4068247b720db,0,59000,ts-login-service,http:/verification/verify,0,-1536481674956000,0,200,0,0,0,-1536481675015000,0
0,92e4068247b720db,0,100000,ts-login-service,http:/account/login,0,-1536481675017000,0,200,0,0,0,-1536481675117000,0
0,92e4068247b720db,0,0,NULL,http:/parent/login,0,1536481674950000,0,200,0,0,0,1536481675121000,0
0,f60f20067c38ee68,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536481674450000,0,200,0,0,0,1536481674454000,0
0,92e4068247b720db,0,0,NULL,http:/account/login,0,1536481675024000,0,200,0,0,0,1536481675115000,0
0,16b85859bca132bf,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536482093576000,0,200,0,0,0,1536482093580000,0
0,f3022b7e4f231164,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536482093649000,0,200,0,0,0,1536482093653000,0
0,0869963561270c6b,0,0,NULL,http:/parent/verification/generate,0,1536487091839000,0,200,0,0,0,1536487092173000,0
0,6f147723bc108d34,0,0,NULL,http:/parent/verification/generate,0,1536487099420000,0,200,0,0,0,1536487099428000,0
0,5ec141b621057c93,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536482101341000,0,200,0,0,0,1536482101348000,0
0,121d402daa6bd0f2,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536482101354000,0,200,0,0,0,1536482101452000,0
0,181bcfc98ec58c4d,0,0,NULL,http:/parent/verification/generate,0,1536487100207000,0,200,0,0,0,1536487100375000,0
0,f8610ecb4ea7d4cb,0,0,NULL,http:/parent/verification/generate,0,1536487100563000,0,200,0,0,0,1536487100673000,0
0,38a555a76f88b46f,0,0,NULL,http:/parent/verification/generate,0,1536487100973000,0,200,0,0,0,1536487101074000,0
0,6bacc6694d3de739,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536482102117000,0,200,0,0,0,1536482102123000,0
0,34d8e4b6875a4fb4,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536482102129000,0,200,0,0,0,1536482102151000,0
0,46bba9462e7da3cc,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536482102494000,0,200,0,0,0,1536482102498000,0
0,f79b35fc387db2dc,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536482102554000,0,200,0,0,0,1536482102651000,0
0,19b1d1c82669bba5,0,0,NULL,http:/parent/verification/generate,0,1536487101475000,0,200,0,0,0,1536487101573000,0
0,85c55a127f83e994,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536482102949000,0,200,0,0,0,1536482102953000,0
0,4b3417d41e60be6c,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536482102959000,0,200,0,0,0,1536482103052000,0
0,d8b221c0aead652a,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536482103350000,0,200,0,0,0,1536482103451000,0
0,f211f0b047a7d262,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536482103457000,0,200,0,0,0,1536482103551000,0
0,e256c354a1274806,0,0,NULL,http:/parent/verification/generate,0,1536487101978000,0,200,0,0,0,1536487102173000,0
0,d78d7321a4e49191,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536482103950000,0,200,0,0,0,1536482104051000,0
0,8648fda7ebce7041,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536482104057000,0,200,0,0,0,1536482104253000,0
0,e958bd469e8eddcf,0,0,NULL,http:/parent/verification/generate,0,1536487103273000,0,200,0,0,0,1536487103279000,0
0,08b41a8ba9051415,0,0,NULL,http:/parent/verification/generate,0,1536487103745000,0,200,0,0,0,1536487103772000,0
0,3598f15775784493,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536482105181000,0,200,0,0,0,1536482105185000,0
0,c7da61cfa2f10e5a,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536482105249000,0,200,0,0,0,1536482105252000,0
0,8efdc02732ae2a46,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536482105653000,0,200,0,0,0,1536482105659000,0
0,76ab604e04b7e2df,0,0,NULL,http:/parent/assurance/getallassurancetype,0,1536482105665000,0,200,0,0,0,1536482105750000,0
